ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207346393;230;232;244;250;208;243;239;251;207;223;244;266;202;230;249;261;35
1586207346429;228;231;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207346465;229;230;241;248;208;245;241;253;207;222;243;264;201;230;250;263;35
1586207346502;230;231;242;248;207;244;241;253;208;223;244;265;201;229;249;262;35
1586207346536;231;233;243;249;207;243;239;252;208;224;245;266;201;229;249;261;35
1586207346572;229;232;244;250;208;244;240;251;207;223;244;266;202;230;249;261;35
1586207346608;228;230;242;250;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207346643;229;230;241;248;208;245;241;253;208;223;243;264;201;230;250;263;35
1586207346679;231;232;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207346715;230;233;244;250;207;243;239;251;207;224;244;266;202;230;249;261;35
1586207346750;229;232;243;250;208;245;240;251;206;222;244;266;202;230;250;262;35
1586207346786;228;230;242;249;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207346822;230;231;241;248;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207346857;231;232;243;249;206;243;240;252;208;224;244;266;201;229;249;261;35
1586207346893;230;232;244;250;208;244;239;251;207;223;244;266;202;230;249;261;35
1586207346929;228;231;243;250;209;245;240;251;207;222;243;265;202;230;250;262;35
1586207346965;229;230;241;248;208;245;241;252;207;222;243;264;201;230;250;263;35
1586207347000;230;231;242;248;207;244;241;253;208;224;244;265;201;229;249;262;35
1586207347036;231;233;243;249;207;243;239;252;208;224;245;266;202;229;249;261;35
1586207347072;229;232;244;250;208;244;239;251;207;223;244;266;203;230;250;261;35
1586207347107;228;230;242;250;209;245;241;251;207;222;243;265;202;230;250;262;35
1586207347143;229;230;241;248;208;245;241;253;208;223;243;264;201;229;250;263;35
1586207347179;231;232;242;248;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207347215;230;233;244;250;207;243;239;251;207;223;245;266;202;229;249;261;35
1586207347251;229;231;243;250;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207347286;228;230;242;249;209;245;241;252;207;222;243;265;202;230;250;263;35
1586207347322;230;231;242;248;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207347357;231;232;243;249;207;243;240;252;208;224;245;266;201;229;249;261;35
1586207347393;230;232;244;250;208;244;239;251;207;223;244;266;202;230;249;261;35
1586207347429;228;231;243;250;209;245;240;251;206;222;243;265;202;230;250;262;35
1586207347465;229;230;241;248;208;246;241;252;208;222;243;264;201;230;250;263;35
1586207347500;230;231;242;248;207;244;241;253;208;224;243;265;201;229;249;262;35
1586207347536;231;233;243;249;207;243;239;252;208;224;245;266;202;229;249;261;35
1586207347572;229;232;244;251;208;244;240;251;207;223;244;266;203;230;250;262;35
1586207347607;228;230;242;250;209;245;241;252;207;222;243;265;202;230;250;262;35
1586207347643;229;230;241;248;208;245;242;253;208;223;243;264;201;229;250;262;35
