ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586701739650;232;227;245;251;207;248;238;249;207;223;245;266;202;229;249;262;35
1586701739686;231;225;245;252;208;250;239;250;207;222;244;266;202;230;250;262;35
1586701739722;231;225;243;250;207;250;240;251;207;223;244;265;202;230;250;263;35
1586701739757;232;225;243;250;206;248;240;251;208;223;244;265;201;229;249;263;35
1586701739793;232;227;244;250;206;248;238;250;208;224;245;266;202;229;249;262;35
1586701739829;231;226;245;252;207;248;239;249;207;223;245;266;202;230;249;262;35
1586701739865;230;225;244;251;208;250;239;250;207;222;244;265;202;230;250;262;35
1586701739900;231;225;243;250;206;249;240;252;207;223;244;265;201;229;250;263;35
1586701739936;232;226;244;250;205;248;239;251;208;223;244;265;201;229;249;262;35
1586701739972;232;227;245;251;206;248;238;249;208;223;245;266;202;229;249;261;35
1586701740008;231;226;245;252;208;249;239;249;207;222;244;266;202;229;250;262;35
1586701740043;231;225;244;251;207;250;240;251;207;223;244;265;202;230;250;263;35
1586701740079;232;225;243;250;206;249;240;251;208;223;244;265;201;229;250;262;35
1586701740115;232;226;244;250;205;248;239;250;208;223;245;266;202;229;249;262;35
1586701740150;232;227;245;251;207;248;238;249;207;223;245;266;202;230;249;261;35
1586701740186;231;225;244;251;208;250;239;250;207;222;244;265;202;230;250;262;35
1586701740222;231;225;243;250;207;250;241;251;207;222;243;265;201;230;250;262;35
1586701740257;232;225;243;250;205;248;239;251;208;223;244;265;201;229;249;262;35
1586701740293;232;227;244;250;206;248;238;250;208;224;245;266;202;229;249;262;35
1586701740329;231;226;245;251;207;249;239;249;207;223;245;266;202;230;249;262;35
1586701740365;230;225;244;251;208;250;240;250;207;222;243;265;202;230;250;262;35
1586701740400;231;225;243;250;206;249;240;252;208;223;244;265;201;229;250;263;35
1586701740436;232;226;244;250;205;248;239;251;208;224;245;265;201;229;249;262;35
1586701740471;232;226;245;251;206;248;238;249;208;223;244;266;202;229;249;261;35
1586701740507;231;226;245;252;208;249;239;249;207;222;244;266;202;230;249;262;35
1586701740543;231;225;243;250;207;250;240;251;207;222;244;265;202;230;250;263;35
1586701740579;232;225;243;250;206;249;240;252;208;223;244;265;201;229;249;263;35
1586701740614;232;226;244;250;205;248;238;250;208;224;245;265;202;229;249;262;35
1586701740650;232;226;245;251;207;248;238;249;207;223;244;266;202;229;249;262;35
1586701740686;231;225;244;251;208;250;239;250;207;222;244;266;202;230;249;262;35
1586701740721;231;225;243;250;207;250;240;251;208;222;244;265;202;230;250;262;35
1586701740757;232;226;243;250;206;248;239;251;208;224;244;265;201;229;249;262;35
1586701740793;232;227;245;251;206;248;238;250;208;224;245;266;202;229;249;262;35
1586701740828;231;226;245;252;207;249;239;249;207;223;245;266;202;230;250;262;35
1586701740864;230;225;244;251;208;250;240;250;207;222;244;265;202;230;250;263;35
1586701740900;231;225;243;250;206;249;240;252;208;222;244;265;201;229;250;262;35
1586701740936;232;226;244;250;205;248;239;251;208;223;244;265;201;229;249;262;35
1586701740971;232;227;245;251;206;248;238;249;207;223;245;266;202;229;249;262;35
1586701741008;231;226;244;252;208;250;239;249;207;222;244;266;203;230;250;262;35
1586701741043;231;225;243;250;207;250;240;251;207;222;244;265;202;230;250;263;35
1586701741078;232;225;243;250;206;249;240;251;208;223;244;264;201;229;250;262;35
1586701741114;232;227;244;250;206;248;238;250;208;224;244;265;202;229;249;262;35
1586701741150;232;226;245;251;207;249;238;249;207;223;245;266;202;230;249;262;35
1586701741185;230;225;244;251;208;250;240;250;207;222;244;266;202;230;250;262;35
1586701741221;231;225;243;250;207;250;240;252;208;222;244;265;201;229;250;263;35
1586701741257;232;226;244;249;205;248;239;251;208;223;244;265;201;229;249;262;35
1586701741293;232;227;244;250;206;248;238;249;208;224;245;266;202;229;249;262;35
1586701741328;231;226;245;251;207;249;239;249;207;223;244;266;202;230;250;262;35
1586701741364;230;225;244;251;207;250;240;250;207;223;244;265;202;230;250;262;35
1586701741400;231;225;243;249;206;249;240;252;208;223;244;265;201;229;250;263;35
1586701741435;232;226;244;250;205;248;239;250;208;224;244;265;202;229;249;262;35
1586701741471;232;227;245;251;207;248;238;249;207;223;245;266;202;229;249;262;35
1586701741507;231;226;244;251;208;250;239;250;207;223;244;266;202;230;250;262;35
1586701741543;231;225;243;250;207;250;240;251;208;222;244;265;202;229;250;262;35
1586701741578;232;225;243;250;205;249;240;251;208;223;244;265;201;229;250;262;35
1586701741614;232;227;244;250;206;248;238;250;208;223;245;266;202;229;249;262;35
1586701741650;231;226;245;251;207;249;238;249;207;223;245;266;202;230;249;262;35
1586701741685;230;225;244;251;208;251;240;250;207;223;244;265;202;230;250;263;35
1586701741721;231;225;243;250;207;250;240;252;208;223;244;265;201;229;250;263;35
1586701741756;232;226;244;250;205;248;239;251;208;224;244;265;201;229;249;262;35
1586701741793;232;227;245;251;206;248;238;249;208;223;245;266;202;230;249;262;35
1586701741828;231;226;245;251;207;250;239;249;207;223;244;266;202;230;250;262;35
1586701741864;230;225;244;251;207;251;240;251;207;223;244;265;202;230;250;263;35
1586701741899;231;225;243;250;206;250;240;251;208;223;244;265;201;229;250;263;35
1586701741935;232;226;244;250;205;248;238;250;208;224;245;265;202;229;249;262;35
1586701741971;232;226;245;251;207;249;238;249;207;223;245;266;202;229;249;262;35
1586701742007;231;225;244;251;208;250;239;250;207;222;244;266;202;230;250;262;35
1586701742042;231;225;243;250;207;251;240;251;207;223;244;265;202;230;250;263;35
1586701742078;232;225;243;250;205;249;239;251;208;223;244;265;201;229;249;262;35
1586701742114;232;227;245;250;206;248;238;250;208;224;245;266;202;229;249;262;35
1586701742149;231;226;245;251;207;249;238;249;207;223;244;266;202;229;249;262;35
1586701742185;231;225;244;251;208;251;240;250;207;222;244;265;202;229;250;263;35
1586701742221;231;225;243;250;206;250;240;252;208;223;244;265;201;230;250;263;35
1586701742257;232;226;244;250;205;248;239;251;208;224;245;265;202;229;249;262;35
1586701742292;232;226;245;251;206;249;238;249;208;223;245;266;202;229;249;262;35
1586701742328;231;226;244;251;208;250;239;249;207;222;244;266;202;229;250;262;35
1586701742364;230;225;243;251;207;251;240;251;208;222;244;265;202;230;250;263;35
1586701742399;232;225;243;250;206;249;240;252;208;223;244;265;201;229;250;263;35
1586701742435;232;226;244;250;205;248;238;250;208;223;245;265;202;229;249;262;35
1586701742471;232;227;245;251;207;249;238;249;207;223;245;266;202;229;249;262;35
1586701742507;230;225;244;251;208;250;239;249;207;222;244;266;202;230;250;262;35
1586701742542;231;225;243;250;207;250;240;251;208;223;244;265;202;230;250;263;35
1586701742578;232;226;244;250;205;249;239;251;208;224;244;265;201;229;249;262;35
1586701742614;232;227;245;251;206;248;238;249;208;224;245;266;202;229;249;262;35
1586701742649;231;226;245;251;207;250;238;249;207;223;244;266;202;230;249;262;35
1586701742685;230;225;244;251;207;251;240;250;208;222;244;265;203;230;250;263;35
1586701742721;231;225;243;250;206;250;240;252;208;223;244;265;201;229;249;263;35
1586701742756;232;226;244;250;205;248;239;251;208;224;245;266;202;229;249;262;35
1586701742792;232;226;245;251;206;249;238;249;207;223;245;266;202;230;249;262;35
1586701742828;231;226;245;252;208;250;239;249;207;223;244;266;203;230;250;262;35
1586701742863;231;225;243;251;207;251;240;251;207;223;244;265;202;230;250;263;35
1586701742899;232;225;243;249;206;249;240;251;208;223;244;265;201;229;249;262;35
1586701742935;232;226;244;250;205;248;238;250;208;224;245;266;202;229;249;262;35
1586701742971;232;227;245;251;207;249;238;249;207;223;245;266;202;230;250;261;35
1586701743006;230;225;244;252;208;251;239;250;207;222;244;265;202;230;250;262;35
1586701743042;231;225;243;250;206;250;240;251;208;223;244;265;202;229;250;262;35
1586701743078;232;226;243;250;205;249;239;251;208;224;244;265;202;229;249;262;35
1586701743113;232;227;245;251;206;249;238;249;208;224;245;266;202;229;249;262;35
