ts;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;D
1586207246430;229;227;242;249;208;246;242;253;207;222;243;264;201;230;250;262;35
1586207246466;231;229;243;249;207;244;241;253;208;224;244;264;201;229;249;262;35
1586207246502;231;230;244;250;207;243;239;251;208;223;245;266;202;229;249;261;35
1586207246537;230;229;245;252;208;244;239;250;206;222;244;266;202;230;250;262;35
1586207246573;229;227;243;251;209;245;241;251;206;222;243;265;202;230;251;262;35
1586207246609;230;227;242;249;208;245;241;253;208;223;243;264;201;229;250;263;35
1586207246644;231;229;243;249;206;243;240;252;208;224;244;265;201;229;249;262;35
1586207246680;231;230;245;251;207;243;239;251;207;223;244;266;202;230;249;261;35
1586207246716;229;228;245;251;209;245;240;251;206;222;243;266;202;230;250;262;35
1586207246752;229;227;242;250;209;245;241;252;207;222;243;264;202;230;250;263;35
1586207246787;230;228;242;249;207;244;241;253;208;223;243;265;201;229;250;262;35
1586207246823;232;230;244;249;206;243;239;252;208;224;244;266;201;229;249;261;35
1586207246859;230;230;245;251;208;244;239;250;207;223;244;266;202;230;249;261;35
1586207246894;228;228;244;251;209;245;240;251;206;222;243;265;203;230;250;262;35
1586207246930;229;227;242;249;208;245;242;253;208;222;243;264;201;229;250;263;35
1586207246966;231;229;243;249;206;243;241;253;208;224;244;265;201;229;249;262;35
1586207247002;231;230;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586207247037;230;229;245;251;208;244;240;250;206;222;244;266;203;230;250;261;35
1586207247073;229;227;243;251;209;245;241;251;206;222;242;265;202;230;250;262;35
1586207247109;230;227;242;249;207;245;241;253;208;223;243;264;201;229;250;263;35
1586207247144;232;228;244;249;206;243;240;252;208;224;244;265;202;229;249;262;35
1586207247180;231;228;245;251;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207247216;229;226;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207247252;229;225;243;250;209;246;242;252;207;222;243;265;202;230;250;262;35
1586207247287;231;225;243;249;206;244;241;253;208;223;243;265;201;229;250;262;35
1586207247325;232;227;245;250;206;242;239;251;208;224;244;266;202;229;249;261;35
1586207247359;231;227;245;252;208;243;239;250;207;223;244;266;202;230;250;261;35
1586207247394;229;225;244;252;209;245;241;251;206;222;243;265;202;230;250;262;35
1586207247430;230;225;242;250;208;245;242;253;208;222;243;264;201;229;250;262;35
1586207247466;232;226;243;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207247502;232;227;245;251;207;242;238;250;208;223;245;266;202;229;249;261;35
1586207247537;230;226;245;252;209;244;239;250;206;222;244;266;203;230;250;262;35
1586207247573;229;225;243;251;209;246;242;252;207;222;243;265;202;230;250;263;35
1586207247609;231;225;243;250;207;245;242;253;208;223;243;264;201;229;250;263;35
1586207247644;232;227;244;250;206;242;239;252;208;224;244;265;201;229;249;262;35
1586207247680;231;227;246;252;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207247716;230;225;245;252;209;245;240;250;206;222;243;266;202;230;250;262;35
1586207247751;230;224;243;250;209;246;242;252;207;222;243;264;202;230;250;262;35
1586207247787;231;226;243;250;206;244;241;253;208;223;244;265;201;229;249;262;35
1586207247823;232;227;245;250;206;242;239;251;208;224;245;266;202;229;249;261;35
1586207247859;230;227;245;252;208;244;239;250;207;222;244;266;203;230;250;261;35
1586207247894;229;225;244;252;209;246;241;251;207;222;243;265;202;230;251;262;35
1586207247930;230;225;243;250;208;245;242;253;208;222;242;264;201;229;250;262;35
1586207247966;232;226;244;249;206;243;240;253;208;224;244;265;201;229;249;262;35
1586207248001;232;228;245;251;207;243;238;250;207;223;244;266;202;230;249;261;35
1586207248037;230;226;245;252;209;245;240;250;206;222;243;266;203;230;250;262;35
1586207248073;229;224;243;251;209;246;242;252;207;222;243;265;202;230;250;262;35
1586207248108;231;225;242;249;207;244;241;253;208;223;243;264;201;229;250;262;35
1586207248144;232;227;244;250;206;242;239;252;208;224;244;266;201;229;249;261;35
1586207248180;231;227;246;252;208;243;239;250;207;223;244;266;202;230;249;261;35
1586207248216;229;225;244;253;209;245;240;251;206;222;243;265;202;230;250;262;35
